t_seconds,phase,depth,rss_mb,batch_id
73.0813,solve.va_sample,2,942.516,1
73.5816,solve.va_sample,2,942.516,1
74.0818,solve.va_sample,2,942.516,1
74.5821,solve.va_sample,2,942.516,1
75.0823,solve.va_sample,2,942.516,1
75.5826,solve.va_sample,2,942.516,1
76.0828,solve.va_sample,2,942.516,1
76.5830,solve.va_sample,2,942.516,1
77.0833,solve.va_sample,2,942.516,1
77.5835,solve.va_sample,2,942.516,1
78.0838,solve.va_sample,2,942.516,1
78.5840,solve.va_sample,2,942.516,1
79.0842,solve.va_sample,2,942.516,1
79.5845,solve.va_sample,2,942.516,1
80.0847,solve.va_sample,2,942.516,1
80.5849,solve.va_sample,2,942.516,1
81.0852,solve.va_sample,2,942.516,1
81.5854,solve.va_sample,2,942.516,1
82.0856,solve.va_sample,2,942.516,1
82.5859,solve.va_sample,2,942.516,1
83.0861,solve.va_sample,2,942.516,1
83.5864,solve.va_sample,2,942.516,1
84.0866,solve.va_sample,2,942.516,1
84.5869,solve.va_sample,2,942.516,1
85.0871,solve.va_sample,2,942.516,1
85.5873,solve.va_sample,2,942.516,1
86.0876,solve.va_sample,2,942.516,1
86.5878,solve.va_sample,2,942.516,1
87.0880,solve.va_sample,2,942.516,1
87.5883,solve.va_sample,2,942.516,1
88.0885,solve.va_sample,2,942.516,1
88.5887,solve.va_sample,2,942.516,1
89.0890,solve.va_sample,2,942.516,1
89.5892,solve.va_sample,2,942.516,1
90.0895,solve.va_sample,2,942.516,1
90.5897,solve.va_sample,2,942.516,1
91.0899,solve.va_sample,2,942.516,1
91.5902,solve.va_sample,2,942.516,1
92.0904,solve.va_sample,2,942.516,1
92.5907,solve.va_sample,2,942.516,1
93.0909,solve.va_sample,2,942.516,1
93.5912,solve.va_sample,2,942.516,1
94.0915,solve.va_sample,2,942.516,1
94.5917,solve.va_sample,2,942.516,1
95.0919,solve.va_sample,2,942.516,1
95.5922,solve.va_sample,2,942.516,1
96.0925,solve.va_sample,2,942.516,1
96.5927,solve.va_sample,2,942.516,1
97.0930,solve.va_sample,2,942.516,1
97.5933,solve.va_sample,2,942.516,1
98.0935,solve.va_sample,2,942.516,1
98.5938,solve.va_sample,2,942.516,1
99.0941,solve.va_sample,2,942.516,1
99.5943,solve.va_sample,2,942.516,1
100.0946,solve.va_sample,2,942.516,1
100.5948,solve.va_sample,2,942.516,1
101.0951,solve.va_sample,2,942.516,1
101.5954,solve.va_sample,2,942.516,1
102.0956,solve.va_sample,2,942.516,1
102.5959,solve.va_sample,2,942.516,1
103.0961,solve.va_sample,2,942.516,1
103.5964,solve.va_sample,2,942.516,1
104.0966,solve.va_sample,2,942.516,1
104.5969,solve.va_sample,2,942.516,1
105.0972,solve.va_sample,2,942.516,1
105.5974,solve.va_sample,2,942.516,1
106.0976,solve.va_sample,2,942.516,1
106.5979,solve.va_sample,2,942.516,1
107.0981,solve.va_sample,2,942.516,1
