batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,66,8659,-288814168.5974995,-288814168.5975,5.364418029785156e-07,1.8573943431636722e-15,299800000.0,0.0,True
1,67,8659,-288814167.4844993,-288814167.4845,7.152557373046875e-07,2.4765258004286568e-15,299800000.0,0.0,True
1,68,8659,-288814164.6694993,-288814164.6695,7.152557373046875e-07,2.4765258245667394e-15,299800000.0,0.0,True
1,69,8659,-288814159.73399955,-288814159.734,4.76837158203125e-07,1.651017244591801e-15,299800000.0,0.0,True
1,70,8659,-288814145.9319996,-288814145.932,3.5762786865234375e-07,1.2382629926186013e-15,299800000.0,0.0,True
1,71,8659,-288814123.4144992,-288814123.4145,7.748603820800781e-07,2.682903359847173e-15,299800000.0,0.0,True
1,72,8659,-288814117.5639996,-288814117.564,4.172325134277344e-07,1.4446402999509793e-15,299800000.0,0.0,True
1,73,8659,-288814085.98149955,-288814085.9815,4.76837158203125e-07,1.6510176662009096e-15,299800000.0,0.0,True
1,74,8659,-288814084.94749933,-288814084.9475,6.556510925292969e-07,2.2701492991537437e-15,299800000.0,0.0,True
1,75,8659,-288814074.98099947,-288814074.981,5.364418029785156e-07,1.857394945221441e-15,299800000.0,0.0,True
1,76,8659,-288814065.89649945,-288814065.8965,5.364418029785156e-07,1.857395003644857e-15,299800000.0,0.0,True
1,77,8659,-288814044.7589995,-288814044.759,4.76837158203125e-07,1.6510179018510694e-15,299800000.0,0.0,True
1,78,8659,-288814043.1874994,-288814043.1875,5.960464477539062e-07,2.063772388543271e-15,299800000.0,0.0,True
1,79,8659,-288813990.24899954,-288813990.249,4.76837158203125e-07,1.6510182134598862e-15,299800000.0,0.0,True
1,80,8659,-288813964.7559994,-288813964.756,5.960464477539062e-07,2.063772948989731e-15,299800000.0,0.0,True
1,81,8659,-288813961.41399956,-288813961.414,4.172325134277344e-07,1.4446410810094218e-15,299800000.0,0.0,True
1,82,8659,-288813950.43049943,-288813950.4305,5.364418029785156e-07,1.857395746219692e-15,299800000.0,0.0,True
1,83,8659,-288813939.5344995,-288813939.5345,4.76837158203125e-07,1.6510185033716659e-15,299800000.0,0.0,True
1,84,8659,-288813931.5404995,-288813931.5405,4.76837158203125e-07,1.6510185490697453e-15,299800000.0,0.0,True
1,85,8659,-288813911.13699937,-288813911.137,6.556510925292969e-07,2.270150665347578e-15,299800000.0,0.0,True
1,86,8659,-288813888.3319993,-288813888.332,7.152557373046875e-07,2.4765281941098347e-15,299800000.0,0.0,True
1,87,8659,-288813861.03349936,-288813861.0335,6.556510925292969e-07,2.2701510591738767e-15,299800000.0,0.0,True
1,88,8659,-288813848.2019995,-288813848.202,5.364418029785156e-07,1.8573964036631703e-15,299800000.0,0.0,True
1,89,8659,-288813812.4844993,-288813812.4845,7.152557373046875e-07,2.4765288444889517e-15,299800000.0,0.0,True
1,90,8659,-288813777.8209993,-288813777.821,6.556510925292969e-07,2.270151713245668e-15,299800000.0,0.0,True
1,91,8659,-288813753.95449924,-288813753.9545,7.748603820800781e-07,2.6829067919048978e-15,299800000.0,0.0,True
1,92,8659,-288813752.0939996,-288813752.094,3.5762786865234375e-07,1.2382646811636133e-15,299800000.0,0.0,True
1,93,8659,-288813707.0049996,-288813707.005,4.172325134277344e-07,1.4446423535587637e-15,299800000.0,0.0,True
1,94,8659,-288813694.40599936,-288813694.406,6.556510925292969e-07,2.27015236890954e-15,299800000.0,0.0,True
1,95,8659,-288813674.6914994,-288813674.6915,5.960464477539062e-07,2.0637750217006893e-15,299800000.0,0.0,True
1,96,8659,-288813640.5174995,-288813640.5175,4.76837158203125e-07,1.6510202127182154e-15,299800000.0,0.0,True
1,97,8659,-288813632.63749945,-288813632.6375,5.364418029785156e-07,1.857397789985289e-15,299800000.0,0.0,True
1,98,8659,-288813609.78049934,-288813609.7805,6.556510925292969e-07,2.2701530340886478e-15,299800000.0,0.0,True
1,99,8659,-288813584.3374995,-288813584.3375,4.76837158203125e-07,1.6510205338745618e-15,299800000.0,0.0,True
1,100,8659,-288813554.90249926,-288813554.9025,7.152557373046875e-07,2.4765310532123373e-15,299800000.0,0.0,True
1,101,8659,-288813548.7404995,-288813548.7405,4.76837158203125e-07,1.6510207373670164e-15,299800000.0,0.0,True
1,102,8659,-288813546.61649936,-288813546.6165,6.556510925292969e-07,2.2701535305748684e-15,299800000.0,0.0,True
1,103,8659,-288813530.03999937,-288813530.04,6.556510925292969e-07,2.2701536608707034e-15,299800000.0,0.0,True
1,104,8659,-288813505.50999945,-288813505.51,5.364418029785156e-07,1.857398607559028e-15,299800000.0,0.0,True
1,105,8659,-288813439.47649926,-288813439.4765,7.152557373046875e-07,2.4765320429726263e-15,299800000.0,0.0,True
1,106,8659,-288813382.23999923,-288813382.24,7.748603820800781e-07,2.682910244914412e-15,299800000.0,0.0,True
1,107,8659,-288813321.5509994,-288813321.551,5.960464477539062e-07,2.063777545138802e-15,299800000.0,0.0,True
1,108,8659,-288813316.1459995,-288813316.146,5.364418029785156e-07,1.8573998253852507e-15,299800000.0,0.0,True
1,109,8659,-288813261.9484996,-288813261.9485,3.5762786865234375e-07,1.2382667826248038e-15,299800000.0,0.0,True
1,110,8659,-288813131.9474996,-288813131.9475,4.172325134277344e-07,1.4446452299945221e-15,299800000.0,0.0,True
1,111,8659,-288812949.7319994,-288812949.732,5.960464477539062e-07,2.0637802020546495e-15,299800000.0,0.0,True
