batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,72,8659,-288814025.0709995,-288814025.071,4.76837158203125e-07,1.6510180143983753e-15,299800000.0,0.0,True
1,73,8659,-288814006.26949936,-288814006.2695,6.556510925292969e-07,2.2701499175822222e-15,299800000.0,0.0,True
1,74,8659,-288813995.64049953,-288813995.6405,4.76837158203125e-07,1.6510181826391337e-15,299800000.0,0.0,True
1,75,8659,-288813990.53549945,-288813990.5355,5.364418029785156e-07,1.8573954882998582e-15,299800000.0,0.0,True
1,76,8659,-288813987.49549943,-288813987.4955,5.960464477539062e-07,2.063772786500492e-15,299800000.0,0.0,True
1,77,8659,-288813938.40249944,-288813938.4025,5.364418029785156e-07,1.857395823573147e-15,299800000.0,0.0,True
1,78,8659,-288813926.32249945,-288813926.3225,5.364418029785156e-07,1.8573959012610266e-15,299800000.0,0.0,True
1,79,8659,-288813920.96149945,-288813920.9615,5.364418029785156e-07,1.857395935738241e-15,299800000.0,0.0,True
1,80,8659,-288813871.48449934,-288813871.4845,6.556510925292969e-07,2.270150977026338e-15,299800000.0,0.0,True
1,81,8659,-288813851.0219996,-288813851.022,4.172325134277344e-07,1.4446416331879881e-15,299800000.0,0.0,True
1,82,8659,-288813841.3944993,-288813841.3945,7.152557373046875e-07,2.476528596590691e-15,299800000.0,0.0,True
1,83,8659,-288813827.7009993,-288813827.701,6.556510925292969e-07,2.2701513211759106e-15,299800000.0,0.0,True
1,84,8659,-288813813.0139994,-288813813.014,5.960464477539062e-07,2.0637740332904833e-15,299800000.0,0.0,True
1,85,8659,-288813790.2874994,-288813790.2875,5.960464477539062e-07,2.063774195687024e-15,299800000.0,0.0,True
1,86,8659,-288813766.3934993,-288813766.39350003,7.152557373046875e-07,2.4765292397114242e-15,299800000.0,0.0,True
1,87,8659,-288813749.3069994,-288813749.307,5.960464477539062e-07,2.0637744885210696e-15,299800000.0,0.0,True
1,88,8659,-288813742.3079993,-288813742.308,7.152557373046875e-07,2.4765294462405336e-15,299800000.0,0.0,True
1,89,8659,-288813714.3514994,-288813714.3515,5.960464477539062e-07,2.0637747383023835e-15,299800000.0,0.0,True
1,90,8659,-288813699.90249944,-288813699.9025,5.364418029785156e-07,1.8573973573954833e-15,299800000.0,0.0,True
1,91,8659,-288813671.2949993,-288813671.295,7.152557373046875e-07,2.4765300551652593e-15,299800000.0,0.0,True
1,92,8659,-288813668.3854997,-288813668.3855,2.980232238769531e-07,1.0318875333807278e-15,299800000.0,0.0,True
1,93,8659,-288813665.55649936,-288813665.5565,6.556510925292969e-07,2.2701525956742973e-15,299800000.0,0.0,True
1,94,8659,-288813636.8629995,-288813636.863,4.76837158203125e-07,1.6510202336093805e-15,299800000.0,0.0,True
1,95,8659,-288813633.88699955,-288813633.887,4.76837158203125e-07,1.6510202506218603e-15,299800000.0,0.0,True
1,96,8659,-288813599.6264994,-288813599.6265,5.960464477539062e-07,2.0637755580925775e-15,299800000.0,0.0,True
1,97,8659,-288813576.20349944,-288813576.2035,5.364418029785156e-07,1.857398152919706e-15,299800000.0,0.0,True
1,98,8659,-288813572.2314995,-288813572.2315,5.364418029785156e-07,1.8573981784641613e-15,299800000.0,0.0,True
1,99,8659,-288813559.7514993,-288813559.7515,7.152557373046875e-07,2.4765310116329214e-15,299800000.0,0.0,True
1,100,8659,-288813558.7874994,-288813558.7875,5.960464477539062e-07,2.0637758499158918e-15,299800000.0,0.0,True
1,101,8659,-288813555.21999943,-288813555.22,5.960464477539062e-07,2.0637758754081867e-15,299800000.0,0.0,True
1,102,8659,-288813535.2104992,-288813535.2105,7.748603820800781e-07,2.682908823907182e-15,299800000.0,0.0,True
1,103,8659,-288813528.27999955,-288813528.28,4.172325134277344e-07,1.4446432475394099e-15,299800000.0,0.0,True
1,104,8659,-288813506.71749926,-288813506.7175,7.152557373046875e-07,2.4765314663912435e-15,299800000.0,0.0,True
1,105,8659,-288813496.0809993,-288813496.08100003,7.152557373046875e-07,2.4765315575976004e-15,299800000.0,0.0,True
1,106,8659,-288813471.01449937,-288813471.0145,6.556510925292969e-07,2.270154124827438e-15,299800000.0,0.0,True
1,107,8659,-288813466.9534993,-288813466.9535,6.556510925292969e-07,2.270154156748027e-15,299800000.0,0.0,True
1,108,8659,-288813414.4004994,-288813414.4005,5.960464477539062e-07,2.0637768816629953e-15,299800000.0,0.0,True
1,109,8659,-288813263.06549966,-288813263.0655,3.5762786865234375e-07,1.2382667778357438e-15,299800000.0,0.0,True
1,110,8659,-288813203.2974994,-288813203.2975,5.960464477539062e-07,2.0637783901448996e-15,299800000.0,0.0,True
1,111,8659,-288813121.3724994,-288813121.3725,5.960464477539062e-07,2.0637789755582074e-15,299800000.0,0.0,True
