t_seconds,phase,depth,rss_mb,batch_id
102.6474,solve.va_sample,2,326.270,
103.1477,solve.va_sample,2,326.270,
103.6480,solve.va_sample,2,326.270,
104.1482,solve.va_sample,2,326.270,
104.6485,solve.va_sample,2,326.270,
105.1487,solve.va_sample,2,326.270,
105.6490,solve.va_sample,2,326.270,
106.1492,solve.va_sample,2,326.270,
106.6495,solve.va_sample,2,326.270,
107.1498,solve.va_sample,2,326.270,
107.6500,solve.va_sample,2,326.270,
108.1503,solve.va_sample,2,326.270,
108.6506,solve.va_sample,2,326.270,
109.1508,solve.va_sample,2,326.270,
109.6511,solve.va_sample,2,326.270,
110.1513,solve.va_sample,2,326.270,
110.6516,solve.va_sample,2,326.270,
111.1519,solve.va_sample,2,326.270,
111.6521,solve.va_sample,2,326.270,
112.1524,solve.va_sample,2,326.270,
112.6526,solve.va_sample,2,326.270,
113.1529,solve.va_sample,2,326.270,
113.6531,solve.va_sample,2,326.270,
114.1534,solve.va_sample,2,326.270,
114.6536,solve.va_sample,2,326.270,
115.1539,solve.va_sample,2,326.270,
115.6541,solve.va_sample,2,326.270,
116.1544,solve.va_sample,2,326.270,
116.6546,solve.va_sample,2,326.270,
117.1549,solve.va_sample,2,326.270,
117.6551,solve.va_sample,2,326.270,
118.1554,solve.va_sample,2,326.270,
118.6556,solve.va_sample,2,326.270,
119.1559,solve.va_sample,2,326.270,
119.6561,solve.va_sample,2,326.270,
120.1564,solve.va_sample,2,326.270,
120.6566,solve.va_sample,2,326.270,
121.1568,solve.va_sample,2,326.270,
121.6571,solve.va_sample,2,326.270,
122.1573,solve.va_sample,2,326.270,
122.6576,solve.va_sample,2,326.270,
123.1578,solve.va_sample,2,326.270,
123.6581,solve.va_sample,2,326.270,
124.1583,solve.va_sample,2,326.270,
124.6586,solve.va_sample,2,326.270,
125.1588,solve.va_sample,2,326.270,
125.6591,solve.va_sample,2,326.270,
126.1593,solve.va_sample,2,326.270,
126.6595,solve.va_sample,2,326.270,
127.1598,solve.va_sample,2,326.270,
127.6600,solve.va_sample,2,326.270,
128.1603,solve.va_sample,2,326.270,
128.6605,solve.va_sample,2,326.270,
129.1608,solve.va_sample,2,326.270,
129.6610,solve.va_sample,2,326.270,
130.1612,solve.va_sample,2,326.270,
130.6615,solve.va_sample,2,326.270,
131.1617,solve.va_sample,2,326.270,
131.6620,solve.va_sample,2,326.270,
132.1623,solve.va_sample,2,326.270,
132.6625,solve.va_sample,2,326.270,
133.1628,solve.va_sample,2,326.270,
133.6630,solve.va_sample,2,326.270,
134.1632,solve.va_sample,2,326.270,
134.6635,solve.va_sample,2,326.270,
135.1638,solve.va_sample,2,326.270,
135.6640,solve.va_sample,2,326.270,
136.1643,solve.va_sample,2,326.270,
136.6645,solve.va_sample,2,326.270,
137.1647,solve.va_sample,2,326.270,
