batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,139,23652,-728497889.2005,-728497889.2005,0.0,0.0,756300000.0,0.0,True
1,140,23652,-728497888.835,-728497888.835,0.0,0.0,756300000.0,0.0,True
1,141,23652,-728497860.234,-728497860.234,0.0,0.0,756300000.0,0.0,True
1,142,23652,-728497836.881,-728497836.881,0.0,0.0,756300000.0,0.0,True
1,143,23652,-728497830.1385,-728497830.1385,0.0,0.0,756300000.0,0.0,True
1,144,23652,-728497806.656,-728497806.656,0.0,0.0,756300000.0,0.0,True
1,145,23652,-728497788.637,-728497788.637,0.0,0.0,756300000.0,0.0,True
1,146,23652,-728497779.0,-728497779.0,0.0,0.0,756300000.0,0.0,True
1,147,23652,-728497667.687,-728497667.687,0.0,0.0,756300000.0,0.0,True
1,148,23652,-728497658.163,-728497658.163,0.0,0.0,756300000.0,0.0,True
1,149,23652,-728497599.97,-728497599.97,0.0,0.0,756300000.0,0.0,True
1,150,23652,-728497577.8645,-728497577.8645,0.0,0.0,756300000.0,0.0,True
1,151,23652,-728497576.542,-728497576.542,0.0,0.0,756300000.0,0.0,True
1,152,23652,-728497536.275,-728497536.275,0.0,0.0,756300000.0,0.0,True
1,153,23652,-728497527.637,-728497527.637,0.0,0.0,756300000.0,0.0,True
1,154,23652,-728497360.7095,-728497360.7095,0.0,0.0,756300000.0,0.0,True
1,155,23652,-728497355.052,-728497355.052,0.0,0.0,756300000.0,0.0,True
1,156,23652,-728497340.79,-728497340.79,0.0,0.0,756300000.0,0.0,True
1,157,23652,-728497326.894,-728497326.894,0.0,0.0,756300000.0,0.0,True
1,158,23652,-728497282.938,-728497282.938,0.0,0.0,756300000.0,0.0,True
1,159,23652,-728497218.448,-728497218.448,0.0,0.0,756300000.0,0.0,True
1,160,23652,-728497197.6565,-728497197.6565,0.0,0.0,756300000.0,0.0,True
1,161,23652,-728497132.2895,-728497132.2895,0.0,0.0,756300000.0,0.0,True
1,162,23652,-728497067.9375,-728497067.9375,0.0,0.0,756300000.0,0.0,True
1,163,23652,-728496989.0185,-728496989.0185,0.0,0.0,756300000.0,0.0,True
1,164,23652,-728496838.9295,-728496838.9295,0.0,0.0,756300000.0,0.0,True
1,165,23652,-728496825.683,-728496825.683,0.0,0.0,756300000.0,0.0,True
1,166,23652,-728496748.079,-728496748.079,0.0,0.0,756300000.0,0.0,True
1,167,23652,-728496703.485,-728496703.485,0.0,0.0,756300000.0,0.0,True
1,168,23652,-728496602.58,-728496602.58,0.0,0.0,756300000.0,0.0,True
1,169,23652,-728496595.941,-728496595.941,0.0,0.0,756300000.0,0.0,True
1,170,23652,-728496468.4155,-728496468.4155,0.0,0.0,756300000.0,0.0,True
1,171,23652,-728496410.127,-728496410.127,0.0,0.0,756300000.0,0.0,True
1,172,23652,-728496283.354,-728496283.354,0.0,0.0,756300000.0,0.0,True
1,173,23652,-728496090.8935,-728496090.8935,0.0,0.0,756300000.0,0.0,True
1,174,23652,-728495996.4825,-728495996.4825,0.0,0.0,756300000.0,0.0,True
1,175,23652,-728495993.232,-728495993.232,0.0,0.0,756300000.0,0.0,True
1,176,23652,-728495917.661,-728495917.661,0.0,0.0,756300000.0,0.0,True
1,177,23652,-728495909.7125,-728495909.7125,0.0,0.0,756300000.0,0.0,True
1,178,23652,-728495873.571,-728495873.571,0.0,0.0,756300000.0,0.0,True
1,179,23652,-728495856.1415,-728495856.1415,0.0,0.0,756300000.0,0.0,True
1,180,23652,-728495763.473,-728495763.473,0.0,0.0,756300000.0,0.0,True
1,181,23652,-728495754.339,-728495754.339,0.0,0.0,756300000.0,0.0,True
1,182,23652,-728495629.013,-728495629.013,0.0,0.0,756300000.0,0.0,True
1,183,23652,-728495625.79,-728495625.79,0.0,0.0,756300000.0,0.0,True
1,184,23652,-728495348.832,-728495348.832,0.0,0.0,756300000.0,0.0,True
1,185,23652,-728494997.583,-728494997.583,0.0,0.0,756300000.0,0.0,True
1,186,23652,-728494856.825,-728494856.825,0.0,0.0,756300000.0,0.0,True
