batch_id,num_rows,num_parts,num_z,num_y,num_x,interactions,build_seconds,sample_seconds,eval_seconds,total_seconds,stage_used,suggested_reads,energy,reconstructed_cost,c1_violations,c2_violations,c3_violations,c4_violations,penalty_c1,penalty_c2,penalty_c3,open_hubs_count,stocked_pairs_count,assignments_count
1,77919,414,598686,151338,498,5092677,28.848308563232422,4624.318555831909,1737.8166029453278,6390.994865894318,1,329,-196042502900.0301,280370611.5220003,0,0,0,0,2519576.4,1511745.8399999999,1007830.5599999999,498,98932,77919
2,69374,386,532295,141409,498,4547163,24.647995710372925,3888.666802406311,1523.677553653717,5437.001276731491,1,310,-174198169786.00964,279032349.75999904,0,0,0,0,2515022.9499999997,1509013.77,1006009.1799999999,498,91939,69374
